,City,State,Average2018,Average2019,Average2020,2018-2019 changing rate,2019-2020 changing rate,Diff in 2018-2020 changing rate
15202,Athelstane,WI,77184.08333333333,81098.33333333333,83736.22222222222,4.8265480178384275,3.1502363241183313,-1.6763116937200961
15203,Laflin,PA,165483.33333333334,167566.16666666666,173216.33333333334,1.2429915744725601,3.261913329959272,2.018921755486712
15204,Elma,IA,104729.5,111526.33333333333,118466.0,6.094375319431281,5.85793954946286,-0.23643576996842075
15205,Saint Cloud,WI,140064.5,145375.0,157287.44444444444,3.652966466036114,7.5736779159458205,3.9207114499097067
15206,Norman,AR,73279.25,79697.0,80159.22222222222,8.052687052210246,0.5766301236566627,-7.476056928553583
15207,Polkville,MS,69956.08333333333,75442.41666666667,79803.55555555556,7.272213133858176,5.464842836298022,-1.807370297560154
15208,Bonnieville,KY,80581.41666666667,85038.5,87917.66666666667,5.24125347146684,3.2748442671742177,-1.9664092042926224
15209,East Tawas,MI,100618.91666666667,105378.41666666667,108538.88888888889,4.51657953360152,2.911833956083326,-1.6047455775181945
15210,Laytonville,CA,370690.9166666667,381083.0,372789.6666666667,2.7269868593805846,-2.224668244559706,-4.951655103940291
15211,Cyril,OK,64208.666666666664,65224.583333333336,70798.88888888889,1.5575671238477387,7.873436494609141,6.315869370761402
15212,Heuvelton,NY,69393.16666666667,74686.41666666667,78020.88888888889,7.087299453158037,4.273819831725972,-2.813479621432065
15213,Waldron,MI,67942.33333333333,69839.91666666667,70305.66666666667,2.7170469609667007,0.6624643817236163,-2.0545825792430845
15214,Caseville,MI,107350.91666666667,109388.66666666667,111735.22222222222,1.8628529463747003,2.1001037174192487,0.2372507710445484
15215,Baxter,IA,133587.41666666666,139008.5,142730.77777777778,3.8998214737468158,2.6079012780082493,-1.2919201957385664
15216,Worden,MT,226595.0,235840.41666666666,243877.55555555556,3.920200276670131,3.2955631651220307,-0.6246371115481004
15217,Barnsdall,OK,64223.583333333336,68893.91666666667,69819.0,6.7790213698113195,1.3249736222709128,-5.4540477475404066
15218,Mikado,MI,89273.41666666667,93073.08333333333,92510.44444444444,4.082454916700755,-0.608189585800524,-4.690644502501279
15219,Shenandoah Junction,WV,232237.33333333334,239714.66666666666,249970.33333333334,3.119264013883164,4.102753526751849,0.9834895128686849
15220,Livermore,KY,63084.166666666664,71187.5,72544.88888888889,11.383084577114431,1.8711020303138002,-9.511982546800631
15221,Zionville,NC,201620.66666666666,206865.75,212147.0,2.535501083834972,2.489429499356578,-0.04607158447839366
15222,Sunbright,TN,87876.91666666667,92752.66666666667,98230.66666666667,5.256722178697467,5.576669879060171,0.3199477003627038
15223,Springfield,AR,83114.58333333333,87812.25,86045.22222222222,5.349671220890788,-2.0536035960418784,-7.403274816932667
15224,Shirley,IL,98548.5,93589.16666666667,95321.55555555556,-5.299046363984431,1.8174156713999647,7.116462035384395
15225,Alberton,MT,259852.75,276551.1666666667,292852.44444444444,6.038093011118504,5.56637927632876,-0.471713734789744
15226,Colo,IA,139867.25,144261.83333333334,150919.77777777778,3.04625501547534,4.4115784839333285,1.3653234684579885
15227,Kearny,AZ,93182.41666666667,99802.5,104110.0,6.633183871479501,4.137450773220632,-2.495733098258869
15228,Bascom,FL,100111.0,100018.16666666667,105359.33333333333,-0.09281647167430765,5.069476521618073,5.162292993292381
15229,Snyder,OK,41473.833333333336,44385.833333333336,44040.444444444445,6.560651859639901,-0.7842538676570058,-7.344905727296906
15230,Kite,GA,67727.41666666667,73691.75,75856.33333333333,8.093624229758865,2.853530138111951,-5.240094091646913
15231,Saint Anthony,MN,114624.5,117702.33333333333,121920.33333333333,2.614929752171434,3.4596362105309204,0.8447064583594863
15232,East Mahoning Township,PA,126095.33333333333,133465.16666666666,136319.0,5.521915206339728,2.093496382260245,-3.4284188240794835
15233,Crawford,NE,75099.16666666667,78755.33333333333,80804.44444444444,4.642436914325367,2.535889115010174,-2.1065477993151935
15234,Copemish,MI,86975.0,92718.58333333333,96739.88888888889,6.194640952056532,4.156822590704289,-2.037818361352243
15235,Fairfield Bay,AR,71421.75,73502.16666666667,74972.22222222222,2.8304154299306434,1.9608002964060658,-0.8696151335245776
15236,Woodland Township,NJ,246054.25,255494.41666666666,269831.3333333333,3.694862216493312,5.313288301086849,1.618426084593537
15237,Marion Center,PA,130169.58333333333,137899.66666666666,141852.22222222222,5.605585220172151,2.786389591672089,-2.8191956285000623
15238,Scotts Mills,OR,298772.5833333333,318251.25,325102.0,6.120531079349001,2.1072617209368136,-4.013269358412187
15239,Amboy,IN,111248.16666666667,118536.75,122637.11111111111,6.148796329689593,3.3434912759777253,-2.8053050537118676
15240,New Hebron,MS,91134.83333333333,95311.58333333333,99132.66666666667,4.38220608023334,3.85451482525102,-0.5276912549823201
15241,Orchard Hill,GA,111651.16666666667,114207.0,122202.66666666667,2.237895517204137,6.542955963863313,4.305060446659176
15242,Wallace,MI,105803.33333333333,102307.33333333333,108919.33333333333,-3.4171548471598654,6.0705476223994514,9.487702469559316
15243,Guilford,ME,59709.083333333336,61088.5,67577.88888888889,2.2580627559469693,9.602828670127147,7.3447659141801775
15244,Selmont-West Selmont,AL,21064.25,21858.166666666668,22946.222222222223,3.632128342572194,4.741763350055198,1.109635007483004
15245,San Ysidro,NM,140956.75,167258.75,195126.33333333334,15.725335744766717,14.28181571255546,-1.4435200322112571
15246,Ahmeek,MI,38528.083333333336,42843.083333333336,45680.444444444445,10.071637389932642,6.211325536821004,-3.8603118531116376
15247,New Florence,MO,106897.16666666667,101279.33333333333,105688.22222222222,-5.546870371711251,4.171599063913357,9.718469435624609
15248,Paxton,NE,112300.5,122560.58333333333,127639.77777777778,8.371438071103606,3.979319404086855,-4.392118667016751
15249,Winchester,KS,141078.08333333334,150046.58333333334,153332.66666666666,5.977143764797487,2.143107143944092,-3.8340366208533956
15250,Bull Valley,IL,380038.8333333333,391462.0833333333,390845.44444444444,2.918098709006513,-0.15777051969107095,-3.075869228697584
15251,Beech Grove,AR,90679.58333333333,93729.58333333333,94868.77777777778,3.2540419913670093,1.2008107104667467,-2.0532312809002624
15252,River Hills,WI,547613.75,547546.0,549656.1111111111,-0.012373389633017135,0.38389659797388703,0.3962699876069042
15253,Poulan,GA,74739.75,79194.25,80267.55555555556,5.624777051364209,1.3371598874874113,-4.2876171638767975
15254,Declo,ID,222811.75,239315.0,243148.88888888888,6.896036604475274,1.576765950446452,-5.319270654028822
15255,Fairmont,IL,127061.5,127979.58333333333,138185.88888888888,0.7173670279439066,7.385924595934778,6.668557567990872
15256,Heltonville,IN,131289.58333333334,140940.5,145552.77777777778,6.847511302050623,3.1688009313154852,-3.6787103707351374
15257,La Grange,MO,95307.0,99984.16666666667,102326.0,4.677907335328099,2.28860048602831,-2.389306849299789
15258,Fairfield,PA,216688.75,227391.5,235462.88888888888,4.706750252318138,3.427881534528201,-1.2788687177899374
15259,Oceana,WV,49398.666666666664,48978.583333333336,50400.77777777778,-0.8576877989189053,2.821770828051597,3.6794586269705025
15260,Andrew,IA,94728.41666666667,99624.75,100777.0,4.914776030387357,1.1433660458239479,-3.7714099845634097
15261,Harper,TX,220965.91666666666,230058.16666666666,229578.44444444444,3.9521526802279716,-0.20895786770534838,-4.16111054793332
15262,Smithville,NY,113411.16666666667,116017.58333333333,117799.11111111111,2.2465703833686046,1.512343990522474,-0.7342263928461306
15263,Plains,TX,75654.3,83412.83333333333,99503.44444444444,9.301366496362462,16.17090865642842,6.869542160065958
15264,Mico,TX,342501.5833333333,361943.8333333333,372680.0,5.371620734893029,2.8808003291474416,-2.4908204057455876
15265,Waterford,MS,82923.0,92028.75,96244.22222222222,9.894462328348478,4.379974324577057,-5.5144880037714215
15266,Jericho,AR,54454.083333333336,52673.416666666664,53796.666666666664,-3.380579387768349,2.0879546440299896,5.468534031798338
15267,Aurelia,IA,109958.91666666667,117412.66666666667,118454.66666666667,6.3483355004286866,0.879661417588726,-5.468674082839961
15268,Alden,IA,104600.83333333333,113468.16666666667,116446.33333333333,7.814820309367246,2.5575443909783826,-5.2572759183888635
15269,East Machias,ME,96846.25,102433.83333333333,102857.66666666667,5.4548220558636995,0.4120580867412344,-5.042763969122465
15270,Alberta,VA,69020.66666666667,71873.91666666667,74044.22222222222,3.9697989650858503,2.931093730773491,-1.0387052343123595
15271,Redway,CA,317251.8333333333,292281.25,285220.8888888889,-8.543340817562987,-2.475401131598594,6.067939685964393
15272,Kiawah Island,SC,950494.0,949095.4166666666,945039.1111111111,-0.14735961303504755,-0.42922091878148644,-0.28186130574643886
15273,Ripley,OK,97606.83333333333,103263.25,110746.88888888889,5.477666707823618,6.757425841909781,1.279759134086163
15274,Town Of Edinburg,NY,220368.66666666666,220522.0,227200.55555555556,0.06953198924975423,2.9394978983326063,2.869965909082852
15275,Fairmount Heights,MD,230958.16666666666,249027.83333333334,258217.44444444444,7.2560831553634975,3.558865331845635,-3.6972178235178625
15276,Delano,TN,120602.0,126242.33333333333,134785.0,4.467862074792657,6.337995078581943,1.8701330037892863
15277,Liberty Center,IA,90691.75,96089.75,100313.55555555556,5.61766473531256,4.210602976001921,-1.407061759310639
15278,Black Lick Township,PA,77639.33333333333,82981.25,83264.77777777778,6.437498430870433,0.34051346240841185,-6.096984968462022
15279,Saint Bonifacius,MN,271605.3333333333,283092.0833333333,295852.0,4.0576019875747145,4.3129391272212745,0.25533713964656
15280,Autaugaville,AL,221186.5,230790.41666666666,241392.66666666666,4.161315190369325,4.392117683773879,0.23080249340455428
15281,Upper Bern Township,PA,144492.75,148890.16666666666,156261.66666666666,2.953463459082248,4.71740776688674,1.7639443078044916
15282,Jamestown,SC,163869.08333333334,175792.91666666666,176834.88888888888,6.782886113632744,0.589234527625894,-6.193651586006849
15283,Fairbury,NE,58845.916666666664,60571.666666666664,61067.444444444445,2.849104366728118,0.81185283302433,-2.037251533703788
15284,Leland Grove,IL,230019.16666666666,229961.0,232296.66666666666,-0.025294144079499117,1.0054671468954886,1.0307612909749877
15285,Nesmith,SC,69203.41666666667,73378.25,73353.77777777778,5.6894697452355825,-0.03336191122474506,-5.722831656460327
15286,New Middletown,IN,91756.08333333333,95366.25,96935.88888888889,3.785581027529835,1.6192546505536896,-2.166326376976145
15287,Cromwell,KY,87371.5,90618.83333333333,94211.33333333333,3.583508211133442,3.8132354918375,0.22972728070405823
15288,Laurel Hollow,NY,1524453.6666666667,1553794.0,1535714.7777777778,1.888302653590711,-1.1772513023794293,-3.0655539559701404
15289,Wilkinson,IN,157614.5,165693.0,174808.22222222222,4.875583156802037,5.214412746921386,0.33882959011934943
15290,Batson,TX,128094.75,138458.0,142777.77777777778,7.484760721662886,3.025525291828796,-4.459235429834091
15291,Fancy Farm,KY,77871.0,83479.16666666667,84614.44444444444,6.718043424007991,1.34170682704554,-5.376336596962451
15292,Cedar Hill Lakes,MO,99783.66666666667,108960.0,107350.66666666667,8.421744982868326,-1.4991367853638498,-9.920881768232176
15293,Clear Lake Shores,TX,315897.5,327119.6666666667,332090.44444444444,3.4305998110783165,1.4968144554997322,-1.9337853555785842
15294,Earl,NC,87926.33333333333,87873.25,88862.55555555556,-0.06040897922101263,1.1132985646997995,1.1737075439208122
15295,Stillwater,PA,169594.5,175658.75,178696.77777777778,3.452290307200751,1.7001021593997547,-1.7521881478009964
15296,Comstock,WI,191534.5,201264.41666666666,208344.44444444444,4.83439488599781,3.398232094288306,-1.4361627917095037
15297,Fiskdale,MA,283960.25,295872.5833333333,309471.6666666667,4.0261700489878605,4.394290268899158,0.3681202199112974
15298,Eugene,MO,151931.66666666666,161846.0,164884.33333333334,6.125782122099615,1.8427058968610375,-4.2830762252385775
15299,Scotland,SD,115871.22222222222,113267.75,107349.77777777778,-2.298511467052377,-5.5127941060789825,-3.2142826390266053
15300,Kahuku,HI,612799.3333333334,621357.25,622420.0,1.3772940875263995,0.17074483467754892,-1.2065492528488506
15301,Oregon,MO,53148.666666666664,53403.916666666664,55246.555555555555,0.47796119822672184,3.335300943849695,2.857339745622973
15302,Saint Joseph,LA,193286.25,203058.91666666666,204653.44444444444,4.812724714132634,0.7791355684759238,-4.033589145656711
15303,Newburgh,ME,182999.25,175140.83333333334,168371.33333333334,-4.486912912941484,-4.020577532992552,0.4663353799489327
15304,Norman,NE,76795.16666666667,81081.33333333333,79886.88888888889,5.28625577609313,-1.4951695591822802,-6.78142533527541
15305,South Hero,VT,318527.75,331914.6666666667,346240.6666666667,4.033240471446482,4.137584454743425,0.10434398329694261
15306,Biehle,MO,106457.91666666667,106497.66666666667,105954.55555555556,0.037324761418873025,-0.5125887303886032,-0.5499134918074762
15307,Peak,SC,41333.75,41830.166666666664,41522.444444444445,1.1867432196062593,-0.7410985223520267,-1.9278417419582858
15308,Turkey,NC,66951.41666666667,71801.58333333333,74445.55555555556,6.754957817782557,3.5515514693810686,-3.2034063484014887
15309,Foster,KY,109558.0,115710.08333333333,120219.11111111111,5.316808316186788,3.7506746939846902,-1.5661336222020976
15310,Grand Lake Towne,OK,189096.58333333334,197126.41666666666,200470.55555555556,4.073443564345544,1.6681446707330332,-2.4052988936125104
15311,Watts,OK,36182.583333333336,39969.5,44421.555555555555,9.474515985105302,10.02228647753593,0.5477704924306277
15312,Tiplersville,MS,78112.0,82385.58333333333,84959.22222222222,5.187295107254803,3.0292637121337966,-2.1580313951210064
15313,Hillsboro,GA,104484.0,109563.08333333333,113762.77777777778,4.63576158940397,3.6916243840740792,-0.9441372053298904
15314,Lakehead,CA,232120.75,246908.25,252168.55555555556,5.989066788979307,2.086027555642899,-3.903039233336408
15315,Victory Gardens,NJ,179142.33333333334,191196.16666666666,197275.88888888888,6.3044325330790185,3.0818374493025265,-3.222595083776492
15316,Morrison,WI,177923.66666666666,189465.08333333334,195758.22222222222,6.091579758979347,3.2147507356012794,-2.876829023378068
15317,Montville,OH,164633.75,174648.83333333334,179725.22222222222,5.73441181494676,2.8245278131369607,-2.9098840018098
15318,West Compton,CA,473101.5833333333,489746.0833333333,521981.44444444444,3.3985978788668216,6.175576058152772,2.7769781792859503
15319,Chualar,CA,414432.5833333333,430129.0833333333,457077.0,3.649253353983465,5.895706120996393,2.246452767012928
15320,Truro,MA,607613.3333333334,617623.8333333334,628310.6666666666,1.6208085665951468,1.7008836393036866,0.08007507270853975
15321,Bearcreek,MT,184522.75,185426.66666666666,191885.77777777778,0.487479326957642,3.366122901818913,2.8786435748612713
15322,Phillipsburg,MO,121222.91666666667,129600.25,134364.88888888888,6.463979300451449,3.5460446015989535,-2.9179346988524952
15323,Perryville,KY,106299.33333333333,113077.33333333333,117236.33333333333,5.994127912461089,3.5475350360667486,-2.44659287639434
15324,Higbee,MO,96325.75,102167.16666666667,103642.55555555556,5.71750872344834,1.423535806291497,-4.293972917156843
15325,Armstrong,IA,88391.58333333333,92184.25,89671.77777777778,4.114224139879287,-2.801853921585631,-6.916078061464917
15326,Cove,OR,302602.75,316048.75,319536.6666666667,4.254406954623298,1.0915544381969786,-3.1628525164263195
15327,Blawnox,PA,129458.75,138463.25,145871.0,6.503169613597833,5.078288350665999,-1.4248812629318337
15328,Norge,OK,59702.583333333336,62697.083333333336,68132.33333333333,4.776139240926944,7.9774898848808835,3.2013506439539396
15329,Whitelaw,WI,167585.41666666666,168421.83333333334,174501.77777777778,0.4966200937922851,3.4841733544898585,2.9875532606975734
15330,Town Of Owasco,NY,226083.0,241610.08333333334,249104.88888888888,6.426504688511556,3.0086946863971535,-3.4178100021144022
15331,Wayland,IA,94254.91666666667,97489.83333333333,97917.88888888889,3.318209249169562,0.43715766384760685,-2.881051585321955
15332,Carthage,NY,134404.66666666666,135144.58333333334,136155.22222222222,0.5475000539545753,0.7422696481221909,0.19476959416761552
15333,Albion,PA,117121.41666666667,113910.41666666667,119982.0,-2.818881796733544,5.060411839553707,7.879293636287251
